"sync_date","HostID","UU","Played","TimeSpent","Type","interface","user_agent"
"2020-10-06","147",3,18,2892,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-06","102",1,1,65,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-J600GF"
"2020-10-06","12",2,10,902,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro"
"2020-10-06","02",2,59,5362,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X"
"2020-10-06","159",4,8,653,"zip","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-06","26",2,7,2225,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M315F"
"2020-10-06","178",3,11,1506,"zip","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-06","83",5,8,1441,"zip","AN","Mozilla/5.0 (Linux; Android 7.1.1; Moto E "
"2020-10-06","183",2,7,1250,"zip","AN","Mozilla/5.0 (Linux; Android 10; IN2011"
"2020-10-06","121",6,13,1419,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 6 Pro"
"2020-10-06","103",2,7,2094,"zip","AN","Mozilla/5.0 (iPad; CPU OS 13_2 like Mac OS X"
"2020-10-06","161",1,10,727,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-06","130",3,8,866,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A505F"
"2020-10-06","17",2,9,1368,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1815 Build/O11019; wv"
"2020-10-06","65",1,2,149,"zip","AN","Mozilla/5.0 (Linux; Android 10; CPH2001"
"2020-10-06","181",1,7,776,"zip","AN","Mozilla/5.0 (Linux; Android 10; vivo 1919"
"2020-10-06","11",5,23,1578,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X"
"2020-10-06","144",1,1,699,"zip","AN","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4"
"2020-10-06","203",3,14,2378,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-G770F"
"2020-10-07","117",1,1,50,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-G885F"
"2020-10-07","210",5,26,3769,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-G975F"
"2020-10-07","207",2,4,426,"zip","AN","Mozilla/5.0 (Linux; Android 5.1; vivo Y21"
"2020-10-07","217",2,11,248,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5 Pro"
"2020-10-07","29",1,3,170,"zip","AN","Mozilla/5.0 (Linux; U; Android 10; en-US; SM-A217F Build/QP1A.190711.020"
"2020-10-07","151",2,5,341,"zip","AN","Mozilla/5.0 (Linux; Android 10; IN2011"
"2020-10-07","148",4,14,1092,"zip","AN","Mozilla/5.0 (Linux; Android 9; CPH2083"
"2020-10-07","01",1,3,505,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX2027"
"2020-10-07","201",1,2,50,"zip","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-07","170",2,11,1423,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_2 like Mac OS X"
"2020-10-07","98",2,6,1575,"zip","AN","Mozilla/5.0 (Linux; Android 10; IN2011"
"2020-10-07","07",1,6,987,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_0 like Mac OS X"
"2020-10-07","159",1,3,1226,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1971"
"2020-10-07","02",4,11,1974,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX2030"
"2020-10-07","26",2,19,631,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-07","142",2,4,326,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1816"
"2020-10-07","183",1,3,319,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M307F"
"2020-10-07","37",2,3,300,"zip","AN","Mozilla/5.0 (Linux; Android 10; AC2001"
