"sync_date","HostID","UU","Played","TimeSpent","Type","interface","user_agent"
"2020-10-13","149",10,42,10531,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1989"
"2020-10-13","09",32,93,41168,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-13","145",20,80,36366,"video","AN","Mozilla/5.0 (iPad; CPU OS 12_2 like Mac OS X"
"2020-10-13","39",8,34,15187,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-13","202",4,7,2104,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 8A"
"2020-10-14","174",9,19,2539,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-N770F"
"2020-10-14","05",5,13,7522,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-14","118",18,66,20273,"video","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4"
"2020-10-14","38",9,27,7741,"video","AN","Mozilla/5.0 (Linux; Android 6.0; Lenovo A7020a48"
"2020-10-14","04",12,40,9486,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Moto G "
"2020-10-14","156",9,46,9455,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; SM-A260G"
"2020-10-14","117",10,35,16604,"video","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4"
"2020-10-14","188",6,29,1654,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX2001"
"2020-10-14","98",4,19,5141,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X"
"2020-10-14","33",7,26,5541,"video","AN","Mozilla/5.0 (Linux; Android 10; Mi A3"
"2020-10-14","32",11,75,20374,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 6"
"2020-10-14","35",6,20,16994,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-14","182",7,30,5305,"video","AN","Mozilla/5.0 (Linux; Android 10; Mi A2"
"2020-10-14","31",10,28,12501,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 8"
"2020-10-14","29",32,106,21505,"video","AN","Mozilla/5.0 (Linux; Android 10; Mi A3"
"2020-10-14","114",11,32,18471,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX2189"
"2020-10-14","28",18,67,8765,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-A705GM"
"2020-10-14","110",4,6,709,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX2027"
"2020-10-14","154",9,32,12608,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-14","119",5,13,5438,"video","AN","Mozilla/5.0 (Linux; Android 10; STK-L21"
"2020-10-14","126",1,2,0,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A505F"
"2020-10-14","181",14,43,12649,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M015G"
"2020-10-14","105",4,12,481,"video","AN","Mozilla/5.0 (Linux; Android 8.0.0; SM-A750F"
"2020-10-14","216",12,31,11717,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1911"
"2020-10-14","176",19,73,34137,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-14","169",2,7,160,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1971"
"2020-10-14","144",2,9,1595,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 6"
"2020-10-14","172",3,26,5524,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-G965F"
"2020-10-14","167",4,25,3488,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1801"
"2020-10-14","94",16,57,13364,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 8"
"2020-10-14","129",5,15,5282,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A507FN"
"2020-10-14","212",27,86,42570,"video","AN","Mozilla/5.0 (iPad; CPU OS 14_0 like Mac OS X"
"2020-10-14","159",1,1,3078,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-14","155",7,24,9031,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH2127"
"2020-10-14","142",2,26,439,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro Max"
"2020-10-14","152",4,8,71,"video","AN","Mozilla/5.0 (Linux; Android 9; ONEPLUS A5000"
"2020-10-14","127",5,21,12197,"video","AN","Mozilla/5.0 (iPad; CPU OS 12_1 like Mac OS X"
"2020-10-14","23",15,55,12781,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-in; Redmi Note 8 Pro Build/QP1A.190711.020"
"2020-10-14","39",8,28,11037,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1902"
"2020-10-14","18",33,137,30209,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-J610F"
"2020-10-14","213",3,5,76,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1911"
"2020-10-14","166",9,55,287,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-G960F"
"2020-10-14","207",4,8,1209,"video","AN","Mozilla/5.0 (Linux; Android 9; Mi A1"
"2020-10-14","26",1,3,289,"video","AN","Mozilla/5.0 (Linux; Android 7.1.2; Redmi 5 Build/N2G47H"
"2020-10-14","17",4,7,1807,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1911"
"2020-10-14","07",5,6,9894,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1911"
"2020-10-14","02",7,82,8564,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M307F"
"2020-10-14","104",3,6,14653,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-14","65",9,30,12933,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-J810G"
"2020-10-14","173",6,17,12794,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X"
"2020-10-15","130",4,20,3063,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-G950F"
"2020-10-15","35",7,19,4712,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7"
"2020-10-15","10",21,70,38289,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 8"
"2020-10-15","210",7,22,13187,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1921"
"2020-10-15","182",2,3,688,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1804"
"2020-10-15","114",13,48,11366,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X"
"2020-10-15","171",2,3,576,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-15","110",1,4,1156,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-15","12",6,23,9093,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1917"
"2020-10-15","154",9,33,12246,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X"
"2020-10-15","147",23,55,44484,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X"
"2020-10-15","128",14,61,54963,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1902"
"2020-10-15","37",2,4,959,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 8 Pro"
"2020-10-15","103",11,43,5967,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Y2"
"2020-10-15","181",2,7,1195,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH2001"
"2020-10-15","105",9,37,27566,"video","AN","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6"
"2020-10-15","216",24,79,32882,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-N770F"
"2020-10-15","176",6,20,12487,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1915"
"2020-10-15","69",1,2,177,"video","AN","Mozilla/5.0 (Linux; Android 10; moto g"
"2020-10-15","111",6,29,3004,"video","AN","Mozilla/5.0 (Linux; Android 10; IN2011"
"2020-10-15","169",4,30,1763,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1825"
"2020-10-15","162",14,48,13507,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-G980F"
"2020-10-15","158",4,10,5765,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-N960F"
"2020-10-15","144",10,53,14879,"video","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4"
"2020-10-15","172",18,45,27149,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro"
"2020-10-15","157",6,10,6584,"video","AN","Mozilla/5.0 (Linux; Android 9; TA-1004"
"2020-10-15","129",15,94,10606,"video","AN","Mozilla/5.0 (Linux; Android 9; RMX1941"
"2020-10-15","212",4,7,137,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1726"
"2020-10-15","120",1,10,1996,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 6 Pro"
"2020-10-15","142",16,92,41111,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-15","152",11,35,9134,"video","AN","Mozilla/5.0 (Linux; Android 6.0.1; Redmi Note 3"
"2020-10-15","201",11,34,4248,"video","AN","Mozilla/5.0 (Linux; Android 10; POCO X2"
"2020-10-15","177",26,67,36607,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 8"
"2020-10-15","146",5,35,5444,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Y2"
"2020-10-15","168",7,23,17128,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-15","161",5,13,367,"video","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4"
"2020-10-15","115",1,2,76,"video","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4"
"2020-10-15","48",15,62,8495,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X"
"2020-10-15","18",15,67,6791,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-US; SM-A105F Build/QP1A.190711.020"
"2020-10-15","213",9,46,8532,"video","AN","Mozilla/5.0 (X11; Linux x86_64"
"2020-10-15","36",25,104,11472,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M307F"
"2020-10-15","175",3,7,798,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi 5A"
"2020-10-15","149",11,54,12536,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1925"
"2020-10-15","207",15,62,15183,"video","AN","Mozilla/5.0 (Linux; Android 7.1.2; Redmi 5"
"2020-10-15","02",5,24,5503,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH2127"
"2020-10-15","26",3,15,11307,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7S"
"2020-10-15","17",2,2,29,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1915"
"2020-10-15","07",3,6,5473,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-15","145",6,13,5683,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-N976B"
"2020-10-15","112",1,2,781,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X"
"2020-10-15","202",18,55,11917,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1971"
"2020-10-15","173",7,28,10302,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6010"
"2020-10-15","174",9,38,25349,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1901"
"2020-10-15","05",2,15,1367,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A507FN"
"2020-10-15","118",10,21,5774,"video","AN","Mozilla/5.0 (Linux; Android 10; Nokia 7.2"
"2020-10-15","38",43,145,24065,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X"
"2020-10-15","04",11,47,23346,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-US; CPH1819 Build/QP1A.190711.020"
"2020-10-15","95",22,85,26767,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5"
"2020-10-15","164",13,33,20127,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro"
"2020-10-15","220",22,82,9625,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Y2"
"2020-10-15","188",10,38,1995,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M307F"
"2020-10-15","34",3,5,311,"video","AN","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6"
"2020-10-15","131",16,62,11014,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-15","203",9,26,8248,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-15","27",14,42,8913,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-15","151",10,43,17554,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M315F"
"2020-10-15","150",9,39,21950,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX2180"
"2020-10-15","98",17,80,38088,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-16","128",4,9,841,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5 like Mac OS X"
"2020-10-16","31",8,24,5228,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-16","181",10,21,6786,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1907"
"2020-10-16","28",45,231,38907,"video","AN","Mozilla/5.0 (Linux; Android 9; CPH2015"
"2020-10-16","144",2,8,492,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-16","01",6,17,2769,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1992"
"2020-10-16","172",9,28,4973,"video","AN","Mozilla/5.0 (Linux; Android 9; ASUS_X00TD"
"2020-10-16","119",2,4,13741,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-16","126",15,52,24658,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-N770F"
"2020-10-16","212",19,58,12152,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro"
"2020-10-16","120",10,28,22478,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-16","142",8,52,31701,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1901"
"2020-10-16","03",22,88,71620,"video","AN","Mozilla/5.0 (Linux; Android 9; INE-LX1"
"2020-10-16","16",6,8,3364,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-16","21",20,71,20125,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1908"
"2020-10-16","179",7,27,17149,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1901"
"2020-10-16","146",11,33,8511,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-M405F"
"2020-10-16","155",14,107,1398,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-16","168",18,45,8601,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A707F"
"2020-10-16","161",1,2,2548,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-16","115",12,56,11479,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-16","127",4,12,302,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 6 Pro"
"2020-10-16","23",13,49,9731,"video","AN","Mozilla/5.0 (Linux; Android 10; Mi A3"
"2020-10-16","18",25,84,17599,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1716 Build/OPM1.171019.026; wv"
"2020-10-16","213",33,100,21019,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X"
"2020-10-16","175",4,8,11640,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-N975F"
"2020-10-16","149",6,19,9309,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1802"
"2020-10-16","207",48,160,51030,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-16","22",2,10,165,"video","AN","Mozilla/5.0 (Linux; Android 5.1.1; A37f Build/LMY47V"
"2020-10-16","02",2,10,26836,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro"
"2020-10-16","89",6,27,3764,"video","AN","Mozilla/5.0 (Linux; Android 10; IN2011"
"2020-10-16","145",6,11,753,"video","AN","Mozilla/5.0 (Linux; Android 10; Infinix X655F"
"2020-10-16","173",29,99,39609,"video","AN","Mozilla/5.0 (Linux; Android 11; Pixel 3"
"2020-10-16","39",3,19,2969,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1811"
"2020-10-16","202",5,27,2952,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M215F"
"2020-10-16","174",10,115,5384,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1920"
"2020-10-16","04",4,10,2947,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-16","95",4,11,2936,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-16","220",8,26,13347,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 6 Pro"
"2020-10-16","203",1,2,47,"video","AN","Mozilla/5.0 (Linux; Android 9; RMX1911"
"2020-10-16","27",6,10,93,"video","AN","Mozilla/5.0 (Linux; Android 10; M2003J15SC"
"2020-10-16","143",9,38,10611,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-us; RMX1925 Build/QKQ1.200209.002"
"2020-10-16","151",3,7,5,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1911"
"2020-10-16","65",1,4,1336,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 6 Pro"
"2020-10-16","98",15,38,14103,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X"
"2020-10-16","130",4,21,5412,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; CPH1823"
"2020-10-16","156",13,52,17954,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-F907N"
"2020-10-16","117",8,27,6173,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M317F"
"2020-10-16","110",2,7,3607,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X"
"2020-10-17","12",17,52,4174,"video","AN","Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-J700F"
"2020-10-17","154",1,2,7,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1911"
"2020-10-17","172",15,69,24029,"video","AN","Mozilla/5.0 (Linux; Android 6.0.1; SM-J700F"
"2020-10-17","147",5,25,23426,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-17","106",1,4,528,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5 like Mac OS X"
"2020-10-17","75",17,66,5563,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1727"
"2020-10-17","105",4,19,18780,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-17","216",15,51,42725,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-17","176",11,17,8629,"video","AN","Mozilla/5.0 (Linux; Android 9; CPH1969"
"2020-10-17","69",2,4,7065,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-17","120",7,14,5397,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X"
"2020-10-17","162",12,51,37003,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1911"
"2020-10-17","142",9,226,1404,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; SM-G610F"
"2020-10-17","97",6,17,6813,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro"
"2020-10-17","129",15,67,13975,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-J415F"
"2020-10-17","179",7,33,15524,"video","AN","Mozilla/5.0 (Linux; Android 10; Mi A2"
"2020-10-17","155",3,14,4706,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1921"
"2020-10-17","152",5,18,4362,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-17","168",16,84,10600,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1938"
"2020-10-17","161",10,29,13367,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1909"
"2020-10-17","115",13,29,26964,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-17","127",8,34,15990,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Moto G "
"2020-10-17","23",21,67,20787,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-17","94",10,24,15199,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 6A"
"2020-10-17","213",2,7,22,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-17","177",11,38,36919,"video","AN","Mozilla/5.0 (Linux; Android 10; POCO X2"
"2020-10-17","159",5,25,8389,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1902"
"2020-10-17","211",9,24,3897,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1901"
"2020-10-17","149",8,16,6160,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1992"
"2020-10-17","22",21,210,6517,"video","AN","Mozilla/5.0 (Linux; Android 10; M2003J15SC"
"2020-10-17","02",7,35,6601,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820"
"2020-10-17","145",6,28,30413,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-A805F"
"2020-10-17","202",2,3,238,"video","AN","Mozilla/5.0 (Linux; Android 9; ONEPLUS A5010"
"2020-10-17","174",14,52,8793,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-17","36",12,40,10473,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1919"
"2020-10-17","183",28,83,71421,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-US; SM-N975F Build/QP1A.190711.020"
"2020-10-17","26",9,25,2527,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X"
"2020-10-17","27",16,145,10264,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6010"
"2020-10-17","07",2,3,5,"video","AN","Mozilla/5.0 (Linux; Android 9; ONEPLUS A3003"
"2020-10-17","151",4,5,3581,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1802"
"2020-10-17","65",8,39,4886,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-17","05",6,15,3989,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-17","118",6,20,1299,"video","AN","Mozilla/5.0 (Linux; Android 10; JSN-L22"
"2020-10-17","166",2,4,126,"video","AN","Mozilla/5.0 (Linux; Android 10; AC2001"
"2020-10-17","38",7,15,498,"video","AN","Mozilla/5.0 (X11; Linux x86_64"
"2020-10-17","156",1,5,5613,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A207F"
"2020-10-17","188",1,1,0,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6010"
"2020-10-17","34",2,3,676,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M307F"
"2020-10-17","131",1,2,283,"video","AN","Mozilla/5.0 (Linux; Android 6.0.1; SM-G532F"
"2020-10-17","06",5,25,10605,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-17","150",9,35,23652,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-17","110",14,56,18058,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A207F Build/QP1A.190711.020"
"2020-10-17","160",3,4,98,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M315F"
"2020-10-17","35",2,15,7562,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-M317F"
"2020-10-17","128",5,18,7724,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A305F"
"2020-10-17","10",14,49,20815,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1801 Build/OPM1.171019.011; wv"
"2020-10-17","182",2,10,2825,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A207F Build/QP1A.190711.020"
"2020-10-17","31",12,75,8471,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M305F"
"2020-10-17","181",10,27,5706,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A315F"
"2020-10-17","114",9,14,7159,"video","AN","Mozilla/5.0 (Linux; Android 7.1.2; Redmi 4"
"2020-10-17","24",15,46,25344,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi 5"
"2020-10-17","171",8,21,2583,"video","AN","Mozilla/5.0 (Linux; Android 10; M2003J15SC"
"2020-10-17","28",8,26,17766,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH2001"
"2020-10-17","01",16,52,12532,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-18","33",9,34,19033,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1925"
"2020-10-18","97",13,39,6036,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-18","37",1,1,0,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-US; CPH1969 Build/QP1A.190711.020"
"2020-10-18","126",14,51,12770,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 8A Dual"
"2020-10-18","186",15,46,14225,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 6A"
"2020-10-18","129",9,47,4122,"video","AN","Mozilla/5.0 (Linux; Android 7.0; vivo 1714"
"2020-10-18","152",10,37,7574,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-18","161",10,27,4350,"video","AN","Mozilla/5.0 (Linux; Android 6.0.1; vivo 1610"
"2020-10-18","115",10,31,2862,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X"
"2020-10-18","127",10,30,14860,"video","AN","Mozilla/5.0 (Linux; Android 10; IN2011"
"2020-10-18","213",6,38,195,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-18","157",1,5,923,"video","AN","Mozilla/5.0 (Linux; Android 10; AC2001"
"2020-10-18","163",16,149,53613,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1969"
"2020-10-18","159",9,19,2004,"video","AN","Mozilla/5.0 (Linux; Android 9; LG-H930"
"2020-10-18","211",1,1,4139,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-18","22",2,3,13,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X"
"2020-10-18","202",15,62,21997,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820"
